"recherche_id";"fetch_id";"test_NCT";"date_check_nct";"lot"
"33287722";TRUE;TRUE;"2022-02-04 23:28:29";"LOT_20220204232651"
"33287704";TRUE;TRUE;"2022-02-04 23:28:29";"LOT_20220204232651"
"33287584";TRUE;TRUE;"2022-02-04 23:28:29";"LOT_20220204232651"
"33287583";TRUE;TRUE;"2022-02-04 23:28:30";"LOT_20220204232651"
"33287581";TRUE;TRUE;"2022-02-04 23:28:30";"LOT_20220204232651"
"33287189";TRUE;TRUE;"2022-02-04 23:28:30";"LOT_20220204232651"
"33283151";TRUE;TRUE;"2022-02-04 23:28:30";"LOT_20220204232651"
"33285582";TRUE;TRUE;"2022-02-04 23:28:30";"LOT_20220204232651"
"33285563";TRUE;TRUE;"2022-02-04 23:28:30";"LOT_20220204232651"
"33285517";TRUE;TRUE;"2022-02-04 23:28:31";"LOT_20220204232651"
"33285469";TRUE;TRUE;"2022-02-04 23:28:31";"LOT_20220204232651"
"33285371";TRUE;TRUE;"2022-02-04 23:28:31";"LOT_20220204232651"
"33285282";TRUE;TRUE;"2022-02-04 23:28:31";"LOT_20220204232651"
"33285144";TRUE;TRUE;"2022-02-04 23:28:31";"LOT_20220204232651"
"33285097";TRUE;TRUE;"2022-02-04 23:28:31";"LOT_20220204232651"
"33284946";TRUE;TRUE;"2022-02-04 23:28:32";"LOT_20220204232651"
"33284780";TRUE;TRUE;"2022-02-04 23:28:32";"LOT_20220204232651"
"33284717";TRUE;TRUE;"2022-02-04 23:28:32";"LOT_20220204232651"
"33284683";TRUE;TRUE;"2022-02-04 23:28:32";"LOT_20220204232651"
"33284679";TRUE;TRUE;"2022-02-04 23:28:32";"LOT_20220204232651"
"33284677";TRUE;TRUE;"2022-02-04 23:28:32";"LOT_20220204232651"
"33284467";TRUE;TRUE;"2022-02-04 23:28:33";"LOT_20220204232651"
"33284423";TRUE;TRUE;"2022-02-04 23:28:33";"LOT_20220204232651"
"33284392";TRUE;TRUE;"2022-02-04 23:28:33";"LOT_20220204232651"
"33284338";TRUE;TRUE;"2022-02-04 23:28:33";"LOT_20220204232651"
"33284237";TRUE;TRUE;"2022-02-04 23:28:33";"LOT_20220204232651"
"33284131";TRUE;TRUE;"2022-02-04 23:28:33";"LOT_20220204232651"
"33284129";TRUE;TRUE;"2022-02-04 23:28:33";"LOT_20220204232651"
"33284116";TRUE;TRUE;"2022-02-04 23:28:33";"LOT_20220204232651"
"33284114";TRUE;TRUE;"2022-02-04 23:28:34";"LOT_20220204232651"
"33284113";TRUE;TRUE;"2022-02-04 23:28:34";"LOT_20220204232651"
"33283990";TRUE;TRUE;"2022-02-04 23:28:34";"LOT_20220204232651"
"33283989";TRUE;TRUE;"2022-02-04 23:28:34";"LOT_20220204232651"
"33283986";TRUE;TRUE;"2022-02-04 23:28:34";"LOT_20220204232651"
"33283757";TRUE;TRUE;"2022-02-04 23:28:34";"LOT_20220204232651"
"33283580";TRUE;TRUE;"2022-02-04 23:28:35";"LOT_20220204232651"
"33283579";TRUE;TRUE;"2022-02-04 23:28:35";"LOT_20220204232651"
"33283550";TRUE;TRUE;"2022-02-04 23:28:35";"LOT_20220204232651"
"33283485";TRUE;TRUE;"2022-02-04 23:28:35";"LOT_20220204232651"
"33283264";TRUE;TRUE;"2022-02-04 23:28:35";"LOT_20220204232651"
"33283229";TRUE;TRUE;"2022-02-04 23:28:35";"LOT_20220204232651"
"33282388";TRUE;TRUE;"2022-02-04 23:28:35";"LOT_20220204232651"
"33282202";TRUE;TRUE;"2022-02-04 23:28:35";"LOT_20220204232651"
"33281950";TRUE;TRUE;"2022-02-04 23:28:35";"LOT_20220204232651"
"33281736";TRUE;TRUE;"2022-02-04 23:28:36";"LOT_20220204232651"
"33281447";TRUE;TRUE;"2022-02-04 23:28:36";"LOT_20220204232651"
"33280934";TRUE;TRUE;"2022-02-04 23:28:36";"LOT_20220204232651"
"33280550";TRUE;TRUE;"2022-02-04 23:28:36";"LOT_20220204232651"
"33280548";TRUE;TRUE;"2022-02-04 23:28:36";"LOT_20220204232651"
"33280547";TRUE;TRUE;"2022-02-04 23:28:36";"LOT_20220204232651"
"33280425";TRUE;TRUE;"2022-02-04 23:28:36";"LOT_20220204232651"
"33280397";TRUE;TRUE;"2022-02-04 23:28:37";"LOT_20220204232651"
"33280228";TRUE;TRUE;"2022-02-04 23:28:37";"LOT_20220204232651"
"33280227";TRUE;TRUE;"2022-02-04 23:28:37";"LOT_20220204232651"
"33280041";TRUE;TRUE;"2022-02-04 23:28:37";"LOT_20220204232651"
"33280027";TRUE;TRUE;"2022-02-04 23:28:37";"LOT_20220204232651"
"33279955";TRUE;TRUE;"2022-02-04 23:28:37";"LOT_20220204232651"
"33279887";TRUE;TRUE;"2022-02-04 23:28:37";"LOT_20220204232651"
"33279876";TRUE;TRUE;"2022-02-04 23:28:37";"LOT_20220204232651"
"33279855";TRUE;TRUE;"2022-02-04 23:28:37";"LOT_20220204232651"
"33279854";TRUE;TRUE;"2022-02-04 23:28:38";"LOT_20220204232651"
"33279779";TRUE;TRUE;"2022-02-04 23:28:38";"LOT_20220204232651"
"33279558";TRUE;TRUE;"2022-02-04 23:28:38";"LOT_20220204232651"
"33279544";TRUE;TRUE;"2022-02-04 23:28:38";"LOT_20220204232651"
"33279374";TRUE;TRUE;"2022-02-04 23:28:38";"LOT_20220204232651"
"33279368";TRUE;TRUE;"2022-02-04 23:28:38";"LOT_20220204232651"
"33279353";TRUE;TRUE;"2022-02-04 23:28:38";"LOT_20220204232651"
"33278935";TRUE;TRUE;"2022-02-04 23:28:39";"LOT_20220204232651"
"33278898";TRUE;TRUE;"2022-02-04 23:28:39";"LOT_20220204232651"
"33278897";TRUE;TRUE;"2022-02-04 23:28:39";"LOT_20220204232651"
"33278792";TRUE;TRUE;"2022-02-04 23:28:39";"LOT_20220204232651"
"33278656";TRUE;TRUE;"2022-02-04 23:28:39";"LOT_20220204232651"
"33278600";TRUE;TRUE;"2022-02-04 23:28:39";"LOT_20220204232651"
"33278365";TRUE;TRUE;"2022-02-04 23:28:40";"LOT_20220204232651"
"33278364";TRUE;TRUE;"2022-02-04 23:28:40";"LOT_20220204232651"
"33278332";TRUE;TRUE;"2022-02-04 23:28:40";"LOT_20220204232651"
"33278297";TRUE;TRUE;"2022-02-04 23:28:40";"LOT_20220204232651"
"33278293";TRUE;TRUE;"2022-02-04 23:28:40";"LOT_20220204232651"
"33278292";TRUE;TRUE;"2022-02-04 23:28:40";"LOT_20220204232651"
"33278291";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33278290";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33278280";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33278131";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33278125";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33278077";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33278016";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33277991";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33277990";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33277913";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33277746";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33277427";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33277400";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33277290";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33277289";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33277288";TRUE;TRUE;"2022-02-04 23:29:20";"LOT_20220204232920"
"33277284";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33277281";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33277223";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33277073";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33276816";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33276789";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33276773";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33276768";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33276744";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33276738";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33276318";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33276302";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33276294";TRUE;TRUE;"2022-02-04 23:29:21";"LOT_20220204232920"
"33276145";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33276117";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33275913";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33275766";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33275486";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33275450";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33275278";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33275200";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33275151";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33275134";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33275107";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33275104";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33274751";TRUE;TRUE;"2022-02-04 23:29:22";"LOT_20220204232920"
"33274726";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33274687";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33274668";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33274667";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33274648";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33274542";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33274416";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33274388";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33274381";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33274370";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33274349";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33273742";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33273644";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33273485";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33273317";TRUE;TRUE;"2022-02-04 23:29:23";"LOT_20220204232920"
"33273258";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33273214";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33273042";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33273034";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33272982";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33272965";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33272960";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33272959";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33272643";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33272623";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33272319";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33272311";TRUE;TRUE;"2022-02-04 23:29:24";"LOT_20220204232920"
"33272295";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33272291";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33272281";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33272236";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33272133";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33272131";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33272037";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33272036";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33272034";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33272031";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33272030";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33271506";TRUE;TRUE;"2022-02-04 23:29:25";"LOT_20220204232920"
"33271095";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33271094";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33271093";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33271057";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33271040";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33271000";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33270906";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33270832";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33270816";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33270531";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33270528";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33270471";TRUE;TRUE;"2022-02-04 23:29:26";"LOT_20220204232920"
"33270130";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33270123";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33270028";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33269951";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33269808";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33269798";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33269625";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33269608";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33269549";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33269506";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33269010";TRUE;TRUE;"2022-02-04 23:29:27";"LOT_20220204232920"
"33268527";TRUE;TRUE;"2022-02-04 23:29:28";"LOT_20220204232920"
"33268475";TRUE;TRUE;"2022-02-04 23:29:28";"LOT_20220204232920"
"33268442";TRUE;TRUE;"2022-02-04 23:29:28";"LOT_20220204232920"
"33268434";TRUE;TRUE;"2022-02-04 23:29:28";"LOT_20220204232920"
"33268429";TRUE;TRUE;"2022-02-04 23:29:28";"LOT_20220204232920"
"33268424";TRUE;TRUE;"2022-02-04 23:29:28";"LOT_20220204232920"
"33268421";TRUE;TRUE;"2022-02-04 23:29:28";"LOT_20220204232920"
"33268417";TRUE;TRUE;"2022-02-04 23:29:28";"LOT_20220204232920"
"33268416";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33268410";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33268143";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33268029";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33267959";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33267919";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33267904";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33267860";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33267827";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33267815";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33267793";TRUE;TRUE;"2022-02-04 23:29:29";"LOT_20220204232920"
"33267723";TRUE;TRUE;"2022-02-04 23:29:30";"LOT_20220204232920"
"33267668";TRUE;TRUE;"2022-02-04 23:29:30";"LOT_20220204232920"
"33267610";TRUE;TRUE;"2022-02-04 23:29:30";"LOT_20220204232920"
"33267558";TRUE;TRUE;"2022-02-04 23:29:30";"LOT_20220204232920"
"33264825";TRUE;TRUE;"2022-02-04 23:29:31";"LOT_20220204232920"
"33264819";TRUE;TRUE;"2022-02-04 23:29:31";"LOT_20220204232920"
"33264811";TRUE;TRUE;"2022-02-04 23:29:31";"LOT_20220204232920"
"33264568";TRUE;TRUE;"2022-02-04 23:29:31";"LOT_20220204232920"
"33264556";TRUE;TRUE;"2022-02-04 23:29:32";"LOT_20220204232920"
"33264546";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33264544";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33264515";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33264327";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33264183";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33264119";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33263893";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33263626";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33263499";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33263447";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33263418";TRUE;TRUE;"2022-02-04 23:29:33";"LOT_20220204232920"
"33263359";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33263318";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33263286";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33263165";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33263026";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33262584";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33262580";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33262331";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33262230";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33262202";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33262195";TRUE;TRUE;"2022-02-04 23:29:34";"LOT_20220204232920"
"33262189";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33262186";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33262134";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33262113";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33261814";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33261718";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33261645";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33261635";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33261633";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33261573";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33260183";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33260072";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33259999";TRUE;TRUE;"2022-02-04 23:29:35";"LOT_20220204232920"
"33259932";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259921";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259845";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259790";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259782";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259596";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259540";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259484";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259482";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259460";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259454";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259451";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259449";TRUE;TRUE;"2022-02-04 23:29:36";"LOT_20220204232920"
"33259448";TRUE;TRUE;"2022-02-04 23:29:37";"LOT_20220204232920"
"33259351";TRUE;TRUE;"2022-02-04 23:29:37";"LOT_20220204232920"
"33259326";TRUE;TRUE;"2022-02-04 23:29:37";"LOT_20220204232920"
"33259163";TRUE;TRUE;"2022-02-04 23:29:37";"LOT_20220204232920"
"33259032";TRUE;TRUE;"2022-02-04 23:29:37";"LOT_20220204232920"
"33258996";TRUE;TRUE;"2022-02-04 23:29:37";"LOT_20220204232920"
"33258950";TRUE;TRUE;"2022-02-04 23:29:37";"LOT_20220204232920"
"33258793";TRUE;TRUE;"2022-02-04 23:29:37";"LOT_20220204232920"
"33258792";TRUE;TRUE;"2022-02-04 23:29:37";"LOT_20220204232920"
"33258784";TRUE;TRUE;"2022-02-04 23:29:37";"LOT_20220204232920"
"33258745";TRUE;TRUE;"2022-02-04 23:29:38";"LOT_20220204232920"
"33258687";TRUE;TRUE;"2022-02-04 23:29:38";"LOT_20220204232920"
"33258553";TRUE;TRUE;"2022-02-04 23:29:38";"LOT_20220204232920"
"33258422";TRUE;TRUE;"2022-02-04 23:29:38";"LOT_20220204232920"
"33258331";TRUE;TRUE;"2022-02-04 23:29:38";"LOT_20220204232920"
"33258102";TRUE;TRUE;"2022-02-04 23:29:38";"LOT_20220204232920"
"33258064";TRUE;TRUE;"2022-02-04 23:29:38";"LOT_20220204232920"
"33258025";TRUE;TRUE;"2022-02-04 23:29:38";"LOT_20220204232920"
"33257977";TRUE;TRUE;"2022-02-04 23:29:38";"LOT_20220204232920"
"33257972";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33257672";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33257493";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33257488";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33257487";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33257486";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33257457";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33257343";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33257214";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33257189";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33257140";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33256890";TRUE;TRUE;"2022-02-04 23:29:39";"LOT_20220204232920"
"33256850";TRUE;TRUE;"2022-02-04 23:29:40";"LOT_20220204232920"
"33256829";TRUE;TRUE;"2022-02-04 23:29:40";"LOT_20220204232920"
"33256790";TRUE;TRUE;"2022-02-04 23:29:40";"LOT_20220204232920"
"33256784";TRUE;TRUE;"2022-02-04 23:29:40";"LOT_20220204232920"
"33256783";TRUE;TRUE;"2022-02-04 23:29:40";"LOT_20220204232920"
"33256782";TRUE;TRUE;"2022-02-04 23:29:40";"LOT_20220204232920"
"33256777";TRUE;TRUE;"2022-02-04 23:29:40";"LOT_20220204232920"
"33256772";TRUE;TRUE;"2022-02-04 23:29:40";"LOT_20220204232920"
"33256769";TRUE;TRUE;"2022-02-04 23:29:40";"LOT_20220204232920"
"33256726";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33256621";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33256590";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33256540";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33256456";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33256377";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33255613";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33254237";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33254235";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33254172";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33254134";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33253997";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33253864";TRUE;TRUE;"2022-02-04 23:29:41";"LOT_20220204232920"
"33253833";TRUE;TRUE;"2022-02-04 23:29:42";"LOT_20220204232920"
"33253692";TRUE;TRUE;"2022-02-04 23:29:42";"LOT_20220204232920"
"33253659";TRUE;TRUE;"2022-02-04 23:29:42";"LOT_20220204232920"
"33253641";TRUE;TRUE;"2022-02-04 23:29:42";"LOT_20220204232920"
"33253391";TRUE;TRUE;"2022-02-04 23:29:42";"LOT_20220204232920"
"33253354";TRUE;TRUE;"2022-02-04 23:29:42";"LOT_20220204232920"
"33253318";TRUE;TRUE;"2022-02-04 23:29:42";"LOT_20220204232920"
"33253259";TRUE;TRUE;"2022-02-04 23:29:42";"LOT_20220204232920"
"33253237";TRUE;TRUE;"2022-02-04 23:29:42";"LOT_20220204232920"
"33253198";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252930";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252929";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252870";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252834";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252690";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252671";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252568";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252552";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252547";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252490";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252480";TRUE;TRUE;"2022-02-04 23:29:43";"LOT_20220204232920"
"33252379";TRUE;TRUE;"2022-02-04 23:29:44";"LOT_20220204232920"
"33252347";TRUE;TRUE;"2022-02-04 23:29:44";"LOT_20220204232920"
"33252344";TRUE;TRUE;"2022-02-04 23:29:44";"LOT_20220204232920"
"33252313";TRUE;TRUE;"2022-02-04 23:29:44";"LOT_20220204232920"
"33252283";TRUE;TRUE;"2022-02-04 23:29:44";"LOT_20220204232920"
"33252266";TRUE;TRUE;"2022-02-04 23:29:44";"LOT_20220204232920"
"33252241";TRUE;TRUE;"2022-02-04 23:29:44";"LOT_20220204232920"
